,index,IP,date,request,res_code,search_engine,os,time
204,205.0,10.131.2.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Google's Android OS,16:15:51
205,206.0,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Yandex,Apple iOS,16:15:56
206,207.0,10.131.0.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Yahoo,Apple iOS,16:18:05
207,208.0,10.131.0.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Google,Apple iOS,16:18:12
208,209.0,10.131.2.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Apple iOS,16:18:13
209,210.0,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Google,Apple macOS,16:18:16
210,211.0,10.131.2.1,29/Nov/2017,GET / HTTP/1.1,200,Yahoo,Linux Operating System,16:21:26
211,212.0,10.131.0.1,29/Nov/2017,GET / HTTP/1.1,302,Google,Linux Operating System,16:21:36
212,213.0,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Yandex,Apple iOS,16:21:37
213,214.0,10.131.0.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Lycos,Google's Android OS,16:21:37
214,215.0,10.131.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,bing,Apple iOS,16:21:37
215,216.0,10.130.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,bing,Google's Android OS,16:21:37
216,217.0,10.131.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Google,Microsoft Windows,16:21:38
217,218.0,10.131.0.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Yandex,Google's Android OS,16:21:38
218,219.0,10.130.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Google,Linux Operating System,16:21:38
219,220.0,10.131.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,bing,Google's Android OS,16:21:38
220,221.0,10.130.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Google,Linux Operating System,16:21:38
221,222.0,10.131.2.1,29/Nov/2017,GET / HTTP/1.1,302,Yandex,Linux Operating System,16:21:41
222,223.0,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Apple iOS,16:21:42
223,224.0,10.131.2.1,29/Nov/2017,GET / HTTP/1.1,302,Yahoo,Google's Android OS,16:21:42
224,225.0,10.131.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Google,Google's Android OS,16:21:42
225,226.0,10.129.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Yandex,Google's Android OS,16:21:42
226,227.0,10.131.0.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Google,Apple macOS,16:21:43
227,228.0,10.128.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Google,Microsoft Windows,16:21:43
228,229.0,10.129.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Yahoo,Microsoft Windows,16:21:43
229,230.0,10.131.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Google,Apple macOS,16:21:43
230,231.0,10.131.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Lycos,Apple iOS,16:21:44
231,232.0,10.129.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Google,Linux Operating System,16:21:44
232,233.0,10.128.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,bing,Apple iOS,16:21:44
233,234.0,10.131.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Lycos,Apple macOS,16:21:44
234,235.0,10.131.0.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Lycos,Apple macOS,16:21:44
235,236.0,10.131.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Yahoo,Apple macOS,16:21:44
236,237.0,10.129.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Google,Linux Operating System,16:21:44
237,238.0,10.131.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Lycos,Apple iOS,16:21:44
238,239.0,10.131.0.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Yandex,Apple macOS,16:21:44
239,240.0,10.129.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Google,Apple macOS,16:21:45
240,241.0,10.131.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Yandex,Google's Android OS,16:21:45
241,242.0,10.131.0.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Yandex,Microsoft Windows,16:21:45
242,243.0,10.131.0.1,29/Nov/2017,GET / HTTP/1.1,302,Yandex,Google's Android OS,16:21:47
243,244.0,10.131.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Google's Android OS,16:21:48
244,245.0,10.131.0.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,bing,Linux Operating System,16:21:49
245,246.0,10.128.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Yahoo,Linux Operating System,16:21:57
246,247.0,10.128.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Google,Apple iOS,16:22:07
247,248.0,10.131.0.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,bing,Microsoft Windows,16:22:20
248,249.0,10.130.2.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Apple iOS,16:22:20
249,250.0,10.130.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Yandex,Apple iOS,16:22:24
250,251.0,10.128.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Google,Apple iOS,16:22:31
251,252.0,10.128.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Google,Apple macOS,16:22:31
252,253.0,10.128.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Yahoo,Microsoft Windows,16:22:32
253,254.0,10.131.0.1,29/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,bing,Microsoft Windows,16:22:32
254,255.0,10.131.0.1,29/Nov/2017,GET / HTTP/1.1,302,Lycos,Apple iOS,16:22:38
255,256.0,10.129.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Apple macOS,16:22:39
256,257.0,10.129.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Google,Microsoft Windows,16:22:39
257,258.0,10.131.0.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Lycos,Google's Android OS,16:22:39
258,259.0,10.130.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Yandex,Apple iOS,16:22:39
259,260.0,10.130.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,bing,Apple macOS,16:22:41
260,261.0,10.131.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Yandex,Linux Operating System,16:22:41
261,262.0,10.131.0.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Lycos,Linux Operating System,16:22:41
262,263.0,10.129.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Google,Apple iOS,16:22:41
263,264.0,10.131.0.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Lycos,Google's Android OS,16:22:43
264,265.0,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,302,Google,Apple iOS,16:22:51
265,266.0,10.129.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Yandex,Apple macOS,16:22:51
266,267.0,10.128.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,bing,Microsoft Windows,16:22:52
267,268.0,10.128.2.1,29/Nov/2017,GET /login.php HTTP/1.1,302,Google,Microsoft Windows,16:22:56
268,269.0,10.131.0.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Yahoo,Apple macOS,16:22:57
269,270.0,10.131.0.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Lycos,Apple iOS,16:22:57
270,271.0,10.131.0.1,29/Nov/2017,GET /home.php HTTP/1.1,200,bing,Apple macOS,16:22:59
271,272.0,10.129.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Yandex,Linux Operating System,16:23:00
272,273.0,10.129.2.1,29/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,bing,Google's Android OS,16:23:00
273,274.0,10.131.2.1,29/Nov/2017,GET / HTTP/1.1,302,bing,Microsoft Windows,16:23:09
274,275.0,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Apple macOS,16:23:10
275,276.0,10.130.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Yahoo,Google's Android OS,16:23:11
276,277.0,10.131.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Lycos,Apple iOS,16:23:11
277,278.0,10.131.0.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Yahoo,Apple macOS,16:23:11
278,279.0,10.131.0.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,bing,Google's Android OS,16:23:11
279,280.0,10.129.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Google,Google's Android OS,16:23:11
280,281.0,10.128.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Lycos,Apple macOS,16:23:11
281,282.0,10.131.0.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Yahoo,Apple iOS,16:23:12
282,283.0,10.131.0.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Lycos,Google's Android OS,16:23:12
283,284.0,10.129.2.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Yahoo,Linux Operating System,16:23:13
284,285.0,10.129.2.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yahoo,Apple iOS,16:23:13
285,286.0,10.130.2.1,29/Nov/2017,GET / HTTP/1.1,302,Lycos,Apple macOS,16:23:22
286,287.0,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Google,Apple macOS,16:23:23
287,288.0,10.131.0.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,206,Yandex,Apple iOS,16:23:23
288,289.0,10.131.0.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,206,Google,Apple macOS,16:23:24
289,290.0,10.131.2.1,29/Nov/2017,GET / HTTP/1.1,302,Yandex,Apple iOS,16:23:48
290,291.0,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Google,Microsoft Windows,16:23:48
291,292.0,10.130.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,bing,Apple macOS,16:23:49
292,293.0,10.131.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,bing,Apple iOS,16:23:49
293,294.0,10.129.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Google,Google's Android OS,16:23:49
294,295.0,10.130.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Google,Microsoft Windows,16:23:50
295,296.0,10.131.0.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Yahoo,Apple iOS,16:23:50
296,297.0,10.129.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Yahoo,Apple macOS,16:23:51
297,298.0,10.129.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Yandex,Linux Operating System,16:23:51
298,299.0,10.131.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Google,Linux Operating System,16:23:51
299,300.0,10.130.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Google,Apple macOS,16:23:56
300,301.0,10.129.2.1,29/Nov/2017,GET / HTTP/1.1,302,Google,Google's Android OS,16:28:11
301,302.0,10.129.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,bing,Apple macOS,16:28:11
302,303.0,10.129.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Yandex,Apple iOS,16:28:12
303,304.0,10.131.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Google,Google's Android OS,16:28:12
304,305.0,10.130.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,bing,Apple macOS,16:28:12
305,306.0,10.129.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Yahoo,Apple macOS,16:28:12
306,307.0,10.131.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Google,Microsoft Windows,16:28:12
307,308.0,10.131.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,bing,Microsoft Windows,16:28:13
308,309.0,10.129.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Google,Apple macOS,16:28:13
309,310.0,10.130.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Yandex,Apple macOS,16:28:13
310,311.0,10.129.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Google,Microsoft Windows,16:28:21
311,312.0,10.129.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Microsoft Windows,16:28:40
312,313.0,10.129.2.1,29/Nov/2017,GET /sign.php HTTP/1.1,200,Google,Google's Android OS,16:29:12
313,314.0,10.130.2.1,29/Nov/2017,GET /contest.php HTTP/1.1,302,bing,Linux Operating System,16:37:50
314,315.0,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Linux Operating System,16:37:51
315,316.0,10.130.2.1,29/Nov/2017,GET /contest.php HTTP/1.1,302,bing,Apple iOS,16:37:51
316,317.0,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Google's Android OS,16:37:51
317,318.0,10.130.2.1,29/Nov/2017,GET / HTTP/1.1,302,Yahoo,Microsoft Windows,16:37:54
318,319.0,10.131.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Yandex,Linux Operating System,16:37:54
319,320.0,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Lycos,Apple macOS,16:38:16
320,321.0,10.131.2.1,29/Nov/2017,GET /contest.php HTTP/1.1,200,Yandex,Apple macOS,16:38:27
321,322.0,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Yandex,Google's Android OS,16:38:30
322,323.0,10.131.2.1,29/Nov/2017,GET / HTTP/1.1,302,Yandex,Linux Operating System,16:40:36
323,324.0,10.131.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Google,Linux Operating System,16:40:44
324,325.0,10.129.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,bing,Linux Operating System,16:40:45
325,326.0,10.131.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,bing,Apple iOS,16:40:45
326,327.0,10.131.0.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Yahoo,Apple iOS,16:43:36
327,328.0,10.131.0.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yahoo,Linux Operating System,16:43:37
328,329.0,10.131.0.1,29/Nov/2017,GET /home.php HTTP/1.1,200,bing,Apple iOS,16:43:40
329,330.0,10.131.0.1,29/Nov/2017,GET /archive.php HTTP/1.1,200,Yahoo,Linux Operating System,16:43:48
330,331.0,10.131.0.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Lycos,Apple iOS,16:43:54
331,332.0,10.131.0.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Lycos,Microsoft Windows,16:44:05
332,333.0,10.129.2.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Microsoft Windows,16:44:06
333,334.0,10.129.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Google,Google's Android OS,16:44:17
334,335.0,10.129.2.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200,Yahoo,Google's Android OS,16:44:21
335,336.0,10.129.2.1,29/Nov/2017,GET /contestsubmission.php?id=13 HTTP/1.1,200,Yandex,Apple macOS,16:44:25
336,337.0,10.129.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Yandex,Linux Operating System,16:44:34
337,338.0,10.129.2.1,29/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Yandex,Linux Operating System,16:44:41
338,339.0,10.131.2.1,29/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Apple iOS,16:44:43
339,340.0,10.128.2.1,29/Nov/2017,GET / HTTP/1.1,302,Lycos,Google's Android OS,16:45:00
340,341.0,10.128.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Yandex,Google's Android OS,16:45:00
341,342.0,10.128.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Google,Apple macOS,16:45:01
342,343.0,10.131.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Lycos,Apple iOS,16:45:01
343,344.0,10.131.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Google,Linux Operating System,16:45:01
344,345.0,10.131.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Lycos,Linux Operating System,16:45:02
345,346.0,10.129.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Lycos,Microsoft Windows,16:45:02
346,347.0,10.130.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Yandex,Microsoft Windows,16:45:02
347,348.0,10.131.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,bing,Microsoft Windows,16:45:02
348,349.0,10.131.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,bing,Linux Operating System,16:45:02
349,350.0,10.128.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,bing,Apple macOS,16:45:06
350,351.0,10.130.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Yandex,Apple iOS,16:45:40
351,352.0,10.130.2.1,29/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,bing,Google's Android OS,16:45:41
352,353.0,10.130.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,bing,Linux Operating System,16:45:56
353,354.0,10.130.2.1,29/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Lycos,Apple macOS,16:45:56
354,355.0,10.130.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Google,Microsoft Windows,16:46:06
355,356.0,10.130.2.1,29/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Yahoo,Linux Operating System,16:46:07
356,357.0,10.130.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,bing,Linux Operating System,16:46:17
357,358.0,10.128.2.1,29/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,bing,Microsoft Windows,16:46:19
358,359.0,10.128.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,Yandex,Apple macOS,16:46:29
359,360.0,10.128.2.1,29/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Yandex,Google's Android OS,16:46:29
360,361.0,10.128.2.1,29/Nov/2017,GET / HTTP/1.1,302,Yandex,Apple macOS,17:00:05
361,362.0,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Microsoft Windows,17:00:06
362,363.0,10.128.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Yahoo,Google's Android OS,17:00:06
363,364.0,10.130.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Lycos,Apple iOS,17:00:06
364,365.0,10.131.0.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Google,Google's Android OS,17:00:06
365,366.0,10.131.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Yahoo,Apple iOS,17:00:06
366,367.0,10.129.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Lycos,Microsoft Windows,17:00:06
367,368.0,10.128.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Yandex,Linux Operating System,17:00:06
368,369.0,10.131.0.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Yandex,Apple iOS,17:00:08
369,370.0,10.128.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Yahoo,Microsoft Windows,17:00:08
370,371.0,10.131.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Lycos,Google's Android OS,17:01:06
371,372.0,10.130.2.1,29/Nov/2017,GET / HTTP/1.1,302,Lycos,Linux Operating System,17:24:02
372,373.0,10.129.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Google,Apple iOS,17:24:02
373,374.0,10.130.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Google,Apple macOS,17:24:03
374,375.0,10.131.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Yahoo,Microsoft Windows,17:24:03
375,376.0,10.129.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Lycos,Apple macOS,17:24:03
376,377.0,10.130.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Google,Apple macOS,17:24:03
377,378.0,10.131.0.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,bing,Google's Android OS,17:24:03
378,379.0,10.131.2.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Yahoo,Linux Operating System,17:24:03
379,380.0,10.131.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Google,Apple iOS,17:24:03
380,381.0,10.131.0.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Yandex,Linux Operating System,17:24:04
381,382.0,10.128.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Yahoo,Microsoft Windows,17:24:08
382,383.0,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Linux Operating System,17:25:09
383,384.0,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Linux Operating System,17:25:12
384,385.0,10.130.2.1,29/Nov/2017,GET / HTTP/1.1,200,Lycos,Microsoft Windows,17:30:21
385,386.0,10.131.2.1,29/Nov/2017,GET /sign.php HTTP/1.1,200,Lycos,Google's Android OS,17:31:21
386,387.0,10.128.2.1,29/Nov/2017,POST /action.php HTTP/1.1,302,Google,Apple macOS,17:32:02
387,388.0,10.128.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Microsoft Windows,17:32:04
388,389.0,10.129.2.1,29/Nov/2017,POST /process.php HTTP/1.1,302,bing,Microsoft Windows,17:32:16
389,390.0,10.129.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Yahoo,Google's Android OS,17:32:16
390,391.0,10.129.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Lycos,Google's Android OS,17:32:17
391,392.0,10.131.0.1,29/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,bing,Apple macOS,17:32:17
392,393.0,10.131.0.1,29/Nov/2017,GET /archive.php HTTP/1.1,200,Lycos,Apple iOS,17:32:43
393,394.0,10.129.2.1,29/Nov/2017,GET /description.php?id=72 HTTP/1.1,200,Lycos,Apple macOS,17:33:04
394,395.0,10.130.2.1,29/Nov/2017,GET /archive.php HTTP/1.1,200,Google,Microsoft Windows,17:34:26
395,396.0,10.131.2.1,29/Nov/2017,GET /description.php?id=62 HTTP/1.1,200,Google,Microsoft Windows,17:34:32
396,397.0,10.128.2.1,29/Nov/2017,GET /compiler.php HTTP/1.1,200,Yahoo,Google's Android OS,17:35:39
397,398.0,10.128.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,bing,Apple iOS,17:35:43
398,399.0,10.128.2.1,29/Nov/2017,GET /contest.php HTTP/1.1,200,Google,Apple macOS,17:36:02
399,400.0,10.128.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Google,Apple macOS,17:36:10
400,401.0,10.131.0.1,29/Nov/2017,GET /archive.php HTTP/1.1,200,Yandex,Microsoft Windows,17:39:42
401,402.0,10.131.0.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Google,Google's Android OS,17:39:50
402,403.0,10.131.0.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Apple iOS,17:45:41
403,404.0,10.131.0.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,bing,Apple iOS,17:45:41
404,405.0,10.131.0.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Google,Microsoft Windows,17:45:42
405,406.0,10.130.2.1,29/Nov/2017,GET /home.php HTTP/1.1,200,Yandex,Apple iOS,17:48:00
406,407.0,10.130.2.1,29/Nov/2017,GET /home.php HTTP/1.1,302,bing,Google's Android OS,17:48:48
407,408.0,10.130.2.1,29/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Google's Android OS,17:48:49
408,409.0,10.130.2.1,29/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Yandex,Apple macOS,17:48:49
409,410.0,10.129.2.1,29/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Yahoo,Microsoft Windows,17:48:49
410,411.0,10.131.2.1,29/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Lycos,Linux Operating System,17:48:49
411,412.0,10.131.0.1,29/Nov/2017,GET /css/style.css HTTP/1.1,200,Google,Google's Android OS,17:48:49
412,413.0,10.128.2.1,29/Nov/2017,GET /css/main.css HTTP/1.1,200,Google,Microsoft Windows,17:48:49
413,414.0,10.130.2.1,29/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Google,Linux Operating System,17:48:49
414,415.0,10.131.2.1,29/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Yahoo,Google's Android OS,17:48:49
415,416.0,10.129.2.1,29/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,bing,Apple macOS,17:48:49
416,417.0,10.131.2.1,29/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Yandex,Google's Android OS,17:48:50
